avg_pause_duration,pause_frequency,speech_rate,articulation_rate,mean_pitch,pitch_std,pitch_range,pitch_median,rms_mean,rms_std,rms_max,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_flatness,zcr,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,file_name,word_count,cognitive_load
0.351825613,1.22200186,109.081147,192.7603088,183.2761642,47.18980981,308.8871595,183.9317058,0.091274418,0.084029317,0.594321072,1726.816876,1615.312445,3317.862874,0.108357169,0.125131772,-224.6289215,71.3787384,11.35004616,39.34759903,10.29284954,-9.659022331,-4.870594501,-10.6661005,-8.607123375,-4.03621769,-6.047073841,-1.490070343,-5.749226093,lecture_040.wav,546,medium
0.200915187,1.69,173.2,263.0300085,174.950814,57.44284881,377.1425027,167.6946726,0.064325444,0.04824546,0.377740383,1786.723259,1739.760707,3514.786481,0.041288864,0.134192138,-248.5392914,82.38452911,17.92794037,33.15565109,8.437391281,0.659340322,6.659491062,-11.97412872,-10.63710403,-5.739066601,-11.77932072,-1.305498481,-8.375432014,lecture_041.wav,3464,low
0.350508159,1.193718163,114.6971158,198.2951047,352.4566838,113.8532871,866.9211317,361.5437384,0.033886667,0.032066524,0.212338522,1594.285112,1526.956182,3102.99478,0.016454885,0.112866009,-355.8348389,79.08164215,-1.202634096,12.90291691,-12.39739895,-2.680820942,-11.31273556,-1.829393148,-1.678325176,-5.206218243,-5.614526272,-6.652966499,-6.188788414,lecture_042.wav,687,medium
0.381662469,0.754550676,131.485682,185.1078859,358.1188307,76.11984899,700.6781044,353.286068,0.076711632,0.052936457,0.255498201,1632.603685,1727.780459,3238.819601,0.027926546,0.107341871,-224.1933899,93.28717804,-3.3218925,3.83834815,-11.81033611,-16.85997391,-9.101606369,-14.86872482,-19.24332809,-8.205408096,-12.72648621,-7.331375122,-4.995816708,lecture_043.wav,1153,medium
0.28090566,1.63636118,122.5727148,229.9227799,339.5401417,137.0037201,2027.598131,312.929324,0.035401244,0.037931293,0.2139173,1996.745167,1638.074219,3706.001461,0.050808307,0.176562958,-385.2229614,71.79637146,8.37650013,9.344708443,-15.93307972,-0.405398071,-10.61494541,-17.47514534,-10.21468163,-9.427064896,-6.812915325,-4.294991016,-5.17540884,lecture_044.wav,794,medium
0.122790698,0.431241977,181.9239409,192.9458816,197.4580941,61.40384431,1043.324133,189.3213162,0.097266406,0.042778146,0.240111306,2082.889403,1509.725173,3596.432439,0.038931552,0.179822614,-154.356369,79.16713715,-32.66030121,32.86154175,-0.798072994,-9.437966347,-4.020863056,-22.44406128,-14.41078377,2.985650778,-8.69690609,1.538132787,-6.584292889,lecture_045.wav,907,medium
0.322766102,1.103643268,154.0985295,239.9342933,321.7462204,91.25741903,1502.575353,325.8414615,0.043581542,0.03832658,0.2146779,1604.943476,1623.296454,3152.530452,0.024334984,0.11532001,-315.6906738,99.37490845,0.614302576,6.373099804,-9.12814045,-14.41918278,-7.651953697,0.26467517,-8.345786095,-4.012447357,-2.478669882,-6.994484425,3.366399288,lecture_046.wav,2746,low
0.189976068,0.808376019,174.8579512,207.9170829,309.7710946,97.45937667,1654.395153,300.5288565,0.186729372,0.106391273,0.590144992,1759.78692,1609.838568,3245.109372,0.033656381,0.131943634,-141.8908844,86.98207855,-0.293398976,-2.724631071,-27.99338913,-13.70513725,-22.4215374,-3.692988873,-6.722174168,1.291250587,-3.684174538,-8.819252968,-1.52887702,lecture_047.wav,2109,low
0.290961194,1.46603443,130.7615187,231.527399,347.0151887,202.3764506,2015.543312,302.2698024,0.036652211,0.033995006,0.259205997,2121.279836,1689.621404,3762.50919,0.041358776,0.185650808,-372.4598999,55.97611618,17.10076332,18.6502552,6.774156094,-26.18150902,-21.94392776,-14.60443401,-9.917029381,-12.48633862,-3.297923088,-0.788617611,0.323912024,lecture_048.wav,996,medium
0.353158371,0.825316683,127.4946224,180.9489484,259.7103003,46.4008252,361.0306333,251.2581146,0.048011906,0.038037378,0.176267639,1738.447702,1374.080482,3073.032732,0.17804879,0.137568473,-333.5091858,59.9037056,-5.596439362,9.507293701,-11.62705898,-14.22775173,-16.00964355,-10.70418262,-12.35550785,-4.167332172,-13.22343349,-4.608437061,-7.913484573,lecture_049.wav,569,medium
0.289105832,1.241539623,138.5268616,217.6000809,361.1426731,144.2154556,1634.641548,357.3910544,0.031980909,0.027144326,0.171617299,2122.424988,1641.348808,3856.441458,0.057229958,0.182774725,-306.1524963,74.50782776,-21.95791626,13.90449238,-24.03011322,-10.23785686,-11.98441505,-8.680817604,-1.994436979,-10.13920784,-6.408055305,-2.644675732,-4.589662075,lecture_050.wav,861,medium
0.304470588,1.403002916,103.5451522,186.3541843,330.9211632,169.3943795,1979.793842,275.5861765,0.040491294,0.040209617,0.244197935,2049.364239,1605.820989,3692.78251,0.066168122,0.16586982,-362.8197021,60.11067963,-16.14012527,3.975048542,-17.02216721,-9.576809883,-14.06495667,-13.35090446,-5.831315517,-7.604176521,-7.099989891,-5.72533989,-2.92727685,lecture_051.wav,1171,medium
0.302016529,0.432002938,167.3029561,192.8077683,203.2112947,32.18264352,240.7149399,199.4236978,0.092786781,0.048400726,0.221133113,1452.57311,1521.408595,2883.633647,0.021195373,0.10789872,-238.2710266,108.3954239,8.992897987,38.49354935,0.463640362,-16.04493523,-10.68690586,-15.77655506,1.419301033,-5.454107285,-1.585353494,-2.644352198,-1.69482255,lecture_052.wav,781,medium
0.325041459,1.008271526,167.4433012,250.7913929,207.6649668,110.7152681,1634.641548,188.2309057,0.081426702,0.069672771,0.375433505,1705.239095,1585.297049,3209.950592,0.057986218,0.137117369,-206.3767395,94.91824341,-7.401662827,18.72866821,-7.403248787,-8.289699554,-13.84183311,-9.772960663,-7.604614735,-6.037951469,-8.786752701,-5.937861919,-7.917508602,lecture_053.wav,1669,low
0.230038238,1.618978111,173.4446375,279.7846474,214.6849971,78.57653507,1095.76057,201.7408895,0.02264142,0.016531706,0.156974345,1519.054015,1391.854912,2877.960009,0.024216432,0.119535439,-322.3588257,114.2421951,-20.1360054,26.49842453,-18.18357658,-0.519638419,-7.026827812,-17.34306335,-6.374671459,-3.092802286,-2.431004047,-3.336152792,-6.978128433,lecture_054.wav,2148,high
0.249845005,1.192469405,132.0735022,189.3678161,234.8608597,91.05354874,700.6781044,202.9095626,0.142936304,0.110950224,0.536146879,1379.226905,1166.964529,2438.521829,0.147335872,0.10066652,-241.6366577,76.0765686,3.169617891,26.77777863,7.376348972,-17.36435318,-25.27280617,-9.151652336,-14.73769379,-8.424634933,-8.614160538,-5.744063377,-12.24949551,lecture_055.wav,1977,high
0.425081081,1.512638967,164.8718071,473.4035417,245.6926538,106.2047745,782.7010246,213.7370271,0.035350367,0.045613579,0.370143265,1243.492078,982.5027919,2206.93927,0.011941396,0.119181505,-349.1302185,93.89492035,-17.03682899,12.38567734,-9.526408195,-27.88862991,-6.3971138,-21.4987545,-19.18901634,-3.054972649,-12.69561768,-6.191931248,-1.314866543,lecture_056.wav,941,medium
0.158374781,1.22773504,150.811446,189.1993958,269.9928416,100.7367541,922.3602112,257.1309947,0.102716871,0.066577554,0.336210519,1640.784051,1425.034764,2952.132715,0.054746613,0.119552913,-231.1990204,78.59622192,-11.39494419,25.15489197,-0.958733559,-20.81562996,-17.16147232,-18.02676201,-18.9569416,-7.288776875,-11.6833477,-7.350331783,-10.09273052,lecture_057.wav,1169,medium
0.20733395,1.269543192,150.9358844,206.2365205,247.9784685,96.73857383,951.3039819,217.4730845,0.141673654,0.099082507,0.596827805,1393.514956,1355.230908,2624.397525,0.088406108,0.088612284,-212.5296478,86.63786316,-9.630281448,27.71077538,2.94998908,-8.390668869,-5.331542015,-7.093756676,-11.26160812,-3.437119722,-4.018472672,-2.377861738,-8.256829262,lecture_058.wav,2142,high
0.249222707,1.09625748,161.7099462,223.1529437,194.1713818,62.14632495,511.8331746,182.8723372,0.056831557,0.045094438,0.233881071,1278.840172,1343.914826,2431.512571,0.04816319,0.083891775,-310.2792969,103.8757095,7.247750759,18.21105385,11.17831802,7.802431583,1.354826093,-5.961281776,-15.44730759,-7.136648178,-1.260769367,-3.520032883,-4.700062275,lecture_059.wav,1126,medium
0.176180587,0.819449249,187.2339796,222.0204254,172.1288435,42.85117219,342.7636201,165.768535,0.080709241,0.04258858,0.238910988,1493.295263,1374.027103,2750.245094,0.020784087,0.114796818,-221.5882111,115.8840942,-10.94267464,22.07687187,-3.880488634,-12.28207779,-18.51567841,1.535495162,-12.30099964,2.526027203,-2.620745182,-5.241936684,-5.413524628,lecture_060.wav,1687,high
0.291678505,1.336965214,126.4744102,208.814695,483.9992218,159.756012,1605.435742,460.809414,0.09186466,0.081580818,0.556163669,1461.98184,1347.445471,2670.972897,0.010694128,0.109340835,-233.3835907,95.9017334,-21.08020782,-0.133559912,-25.46085548,-12.11995506,-6.74864912,-3.752151251,-7.208420753,-4.24627161,-6.571404934,-9.289274216,3.734250069,lecture_061.wav,1687,low
0.162508108,1.27318673,217.4052368,275.2125732,421.6558901,94.25371506,692.0180797,410.5345163,0.033430055,0.022207305,0.149096191,1654.62566,1404.630043,3029.886554,0.015706278,0.126648231,-373.9255676,73.87926483,-17.93803215,2.240095854,-37.71634293,-36.02992249,-23.45465279,-11.65159321,-26.50519371,-15.32664013,-17.30151749,-17.98534393,-2.850838423,lecture_062.wav,1053,medium
0.162362869,1.534703545,214.8584962,286.271397,449.8735851,109.0831618,845.6267417,436.2059777,0.040199157,0.027337398,0.219179124,1688.792027,1420.211072,3120.710491,0.01335605,0.127284531,-332.9348755,67.55458832,-27.56794548,2.203512192,-38.86789322,-34.59867477,-24.0790081,-14.19251537,-23.92321777,-13.91977406,-14.77212906,-14.25742722,1.653204918,lecture_063.wav,2212,high
0.163002375,1.499501353,204.6231657,271.3386987,457.3322862,103.6879633,1227.264053,442.5488941,0.040383823,0.028403478,0.210721791,1696.863921,1445.923115,3138.180366,0.015619847,0.126439773,-344.3052368,59.95707321,-20.14974785,4.223513126,-40.56343842,-33.27840805,-22.33838272,-15.08355331,-25.15345001,-14.71605587,-14.7820549,-16.00175476,-0.729577005,lecture_064.wav,1915,low
0.273559846,1.726666667,168.05,319.0338176,195.7960485,77.67984884,888.7132545,184.9972114,0.082366385,0.079003416,0.619800031,1616.622807,1423.635778,2926.104679,0.031759318,0.147359859,-279.1188354,98.60622406,6.640230656,-7.106832981,-4.543495655,-31.20126534,-21.11276627,-4.925679684,-15.92988396,-6.973487854,-7.831058502,-6.66583395,-2.114133358,lecture_065.wav,3361,low
0.286847312,1.696227922,167.9812813,330.5150436,199.3262464,87.03958173,850.9043029,184.9972114,0.082039103,0.080674037,0.624345779,1621.189263,1435.350693,2937.939778,0.035617068,0.14742503,-288.1018372,100.9814072,8.045672417,-8.655862808,-4.193621635,-30.01214027,-20.99176407,-6.511714458,-16.75177002,-7.527300358,-7.701573849,-4.583179951,-0.350203842,lecture_066.wav,3070,low
0.280694634,1.708333333,165.7,318.4252332,193.8794833,83.68229195,845.6267417,180.7718692,0.076975815,0.073908404,0.579507589,1626.83323,1437.048936,2928.984602,0.033020258,0.148679564,-287.8021545,98.88233185,11.04382706,-7.863483429,-4.841057777,-28.80207253,-19.48113823,-6.302446842,-16.81756401,-7.554806232,-7.804485321,-5.131571293,-0.111895114,lecture_067.wav,3314,low
0.331470743,1.687204456,170.0723438,403.4858204,198.180505,87.17837032,1043.324133,186.0688893,0.079403944,0.076871835,0.755602837,1592.588195,1398.949915,2856.227187,0.037343241,0.146534001,-284.3643494,97.42603302,9.516793251,-7.369306087,-6.257724762,-29.37689209,-20.35515976,-7.113893032,-15.3059206,-7.584222794,-5.912050724,-5.102746487,-1.052739263,lecture_068.wav,3187,low
0.162537023,1.83669993,193.3686478,276.1646158,469.7754481,110.4302128,1347.737881,455.5165665,0.041352861,0.028660867,0.255142182,1693.954733,1418.907506,3109.019902,0.014496021,0.126743337,-336.5421448,65.3967514,-27.59557533,6.104810715,-41.6945343,-31.55590439,-19.23735046,-15.78032303,-25.86252213,-12.94540977,-12.97242165,-16.50543785,1.271513462,lecture_069.wav,2346,low
